Course,Sect,Professor Name,Total,A,A-,A+,B,B-,B+,C,C-,C+,D,D-,D+,Fs,Withdraw,Other
ARMY202,102,"Choi, James Junghoon",31,6,0,23,0,1,0,0,0,0,0,0,0,0,0,1
ARMY402,101,"Pace, Marisa",40,23,3,1,0,1,3,0,0,0,0,0,0,0,0,9
ARSC059,101,"Crampton, Zachary",197,0,0,0,0,0,0,0,0,0,0,0,0,6,10,181
ARSC101,101,"Freund, Steven",16,6,1,5,1,0,1,1,0,0,0,0,0,0,1,0
ARSC101,102,"Freund, Steven",59,18,6,10,3,1,2,0,1,1,0,0,0,4,4,9
ARSC101,103,"Freund, Steven",9,2,1,3,1,0,0,1,0,0,0,0,0,0,1,0
ARSC201,101,"Crampton, Zachary",43,4,7,0,5,0,3,1,0,1,0,0,0,3,4,15
ARSC201,103,"Crampton, Zachary",15,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0
ARSC301,101,"Rager, Joshua",20,4,1,6,1,1,1,0,0,0,0,0,0,0,1,5
ARSC301,102,"Rager, Joshua",15,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1
ARSC401,101,"Nichols, Isham",23,8,8,0,0,0,2,0,0,1,0,0,0,0,0,4
ARSC401,102,"Nichols, Isham",6,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1
ARTH200,101,"Gensheimer, Maryl B",26,5,2,2,4,0,2,0,0,0,0,0,0,2,2,7
ARTH200,102,,24,8,2,0,2,1,4,0,0,0,0,0,0,0,1,6
ARTH200,103,,22,4,2,2,4,2,2,0,0,0,0,0,0,1,1,4
ARTH200,104,,19,3,2,4,1,0,1,0,0,0,0,1,0,0,1,6
ARTH200,105,,24,3,4,0,1,1,3,0,0,0,0,0,0,1,3,8
ARTH200,106,,23,4,2,2,5,0,3,0,0,0,0,0,0,1,0,6
ARTH201,101,"Mansbach, Steven",25,1,5,0,2,0,2,0,0,0,0,0,0,0,0,15
ARTH201,103,,25,5,5,0,0,0,5,0,0,0,0,0,0,0,0,10
ARTH201,104,,23,3,2,0,5,2,2,0,0,1,0,0,0,0,0,8
ARTH201,105,,24,2,4,0,2,1,7,0,0,0,0,0,0,0,1,7
ARTH230,101,"Colantuono, Anthony Dominic",24,16,0,5,0,0,0,0,0,0,0,0,0,0,1,2
ARTH255,101,"Korobkin, Tess",17,5,5,0,1,1,0,0,0,0,0,0,0,0,0,5
ARTH255,102,,12,2,5,0,1,0,1,0,0,0,0,0,0,1,0,2
ARTH255,103,,11,3,2,1,1,0,0,0,0,0,0,0,0,1,1,2
ARTH255,104,,17,4,8,0,1,0,2,0,0,0,0,0,0,0,0,2
ARTH305,101,"Cloke, Christian Frederic",23,3,2,8,0,0,0,0,0,0,0,0,0,0,1,9
ARTH330,101,"Honig, Elizabeth Alice",22,2,3,0,0,0,1,0,0,0,0,0,0,0,2,14
ARTH350,101,"Mansbach, Steven",29,2,1,0,3,2,1,0,0,0,0,0,0,1,3,16
ARTH359V,101,"Metcalf, Greg",25,16,3,0,0,0,1,0,0,0,0,0,0,1,0,4
ARTH389A,101,"Bland, Beryl Curry",11,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ARTH389B,101,"Bland, Beryl Curry",10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ARTH389D,101,"Honig, Elizabeth Alice",20,2,2,2,2,0,1,0,0,1,0,0,0,1,1,8
ARTH389F,101,"Georgievska-Shine, Aneta",25,6,3,0,1,0,2,0,0,0,0,0,0,0,1,12
ARTH389J,101,"Bland, Beryl Curry",15,3,2,2,1,0,0,0,0,0,0,0,0,0,2,5
ARTH488B,101,"Saggese, Jordana Moore",13,8,0,2,0,0,1,0,0,0,0,0,0,0,0,2
ARTH488X,101,"Kuo, Jason C.",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTH489K,101,"Georgievska-Shine, Aneta",13,2,1,0,1,0,2,0,0,0,0,0,0,0,0,7
ARTH489N,101,,15,4,0,3,0,0,1,0,0,0,0,0,0,0,1,6
ARTH708D,101,"Gensheimer, Maryl B",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ARTH758L,101,"Korobkin, Tess",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARTH768A,101,"McEwen, Abigail",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARTH779D,101,"Volk, Alicia",7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ARTT100,301,,10,4,0,0,2,0,0,1,0,0,0,0,0,0,2,1
ARTT100,401,"Jacobs, Wendy A.",9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ARTT100,501,,19,3,0,1,2,0,0,0,0,0,0,0,0,2,4,7
ARTT100,601,"Jacobs, Wendy A.",13,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6
ARTT100,701,,18,12,2,2,0,0,1,0,0,0,0,0,0,0,0,1
ARTT100,801,"Cullen, Peter Pelham",17,7,3,2,0,0,0,0,0,0,0,0,0,0,0,5
ARTT110,101,"Cullen, Peter Pelham",17,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0
ARTT110,201,"Cullen, Peter Pelham",15,6,2,5,0,0,0,0,0,0,0,0,0,0,0,2
ARTT110,301,"McWilliams, Noah Leonard",18,4,4,3,2,0,1,0,0,0,0,0,0,1,0,3
ARTT110,401,"McWilliams, Noah Leonard",18,7,1,4,0,0,2,0,0,0,0,0,0,0,1,3
ARTT110,501,"Donahue, Brandon J",19,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1
ARTT110,601,"Donahue, Brandon J",19,1,0,15,0,0,0,0,0,0,0,0,0,0,1,2
ARTT110,701,"Wyszomirska, Jowita",18,4,3,0,1,0,1,0,0,0,0,0,0,2,1,6
ARTT110,801,"Wyszomirska, Jowita",17,7,0,0,0,0,1,0,0,0,0,0,0,0,2,7
ARTT110,901,"Scully, Rachel Sul Jee",12,4,0,2,0,0,0,0,0,0,0,0,0,0,1,5
ARTT110,1001,"Scully, Rachel Sul Jee",9,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2
ARTT150,101,"Klank, Richard E.",25,15,0,4,0,0,0,0,0,0,0,0,0,1,2,3
ARTT150,102,,25,14,5,4,0,0,0,0,0,0,0,0,0,0,0,2
ARTT150,103,,24,17,2,1,0,0,0,0,0,0,0,0,0,1,1,2
ARTT150,201,"Weil, Rex",22,7,2,8,1,0,0,0,0,0,0,0,0,0,1,3
ARTT150,202,,24,2,1,6,2,0,3,0,0,0,0,0,0,0,3,7
ARTT150,203,,16,3,0,6,0,2,0,0,0,1,0,0,0,0,1,3
ARTT200,101,"Sham, Foon V.",20,4,4,2,1,0,5,0,0,0,0,0,0,0,0,4
ARTT200,201,"Keener, Cy E",17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,4
ARTT200,301,"Kunkel, Jeremy Thomas",17,12,3,1,0,0,1,0,0,0,0,0,0,0,0,0
ARTT210,101,"Syrell, Ryan A",18,2,5,3,0,2,0,0,0,0,0,0,0,0,2,4
ARTT210,201,"Conover, Emily S.",18,13,1,1,0,0,1,0,0,0,0,0,0,0,1,1
ARTT210,301,"Scully, Rachel Sul Jee",17,6,0,10,0,0,0,0,0,0,0,0,0,0,0,1
ARTT255,101,"Collis, Shannon Leah",20,8,6,0,0,0,2,0,0,0,0,0,0,0,1,3
ARTT255,201,"Ratnapala, Narendra D",17,6,1,2,1,0,1,0,0,0,0,0,0,0,1,5
ARTT255,301,"Ratnapala, Narendra D",13,2,0,4,0,0,0,0,0,0,0,0,0,1,2,4
ARTT260,101,"Weil, Rex",19,5,3,2,0,0,1,0,0,0,0,0,0,0,2,6
ARTT320,101,"Berns, Leslie A",18,6,3,1,0,0,3,0,0,0,0,0,0,0,1,4
ARTT320,201,"Conover, Emily S.",20,15,1,1,0,0,0,0,0,0,0,0,0,0,2,1
ARTT320,301,"Klank, Richard E.",12,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4
ARTT330,101,"Ruppert, John H.",16,2,2,4,0,0,1,0,0,0,0,0,0,0,3,4
ARTT331,101,"Ruppert, John H.",14,1,2,4,0,0,1,0,0,0,0,0,0,0,0,6
ARTT333,101,"Sham, Foon V.",11,3,2,2,1,0,1,0,0,0,0,0,0,0,0,2
ARTT341,101,"McLaughlin, Matthew",15,5,8,0,0,0,0,0,0,0,0,0,0,0,0,2
ARTT343,101,"Gatlin, Jessica V",12,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5
ARTT357,101,"Chacey, Rieko",15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,4
ARTT361,101,"Weil, Rex",13,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0
ARTT370,101,"Morse, Brandon",15,0,5,0,1,1,3,0,0,0,0,0,0,0,0,5
ARTT370,201,"Bendell, Mollye",17,7,3,1,0,0,0,1,0,0,0,0,0,0,0,5
ARTT386,301,"Chacey, Rieko",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARTT386,1301,"Ruppert, John H.",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTT418B,101,"Laird, Leah Lewman",16,5,2,5,0,0,0,0,0,0,0,0,0,0,0,4
ARTT418B,201,"Wyszomirska, Jowita",18,5,1,4,0,0,0,0,0,0,0,0,0,1,1,6
ARTT418H,301,"McLaughlin, Matthew",17,4,6,0,0,0,2,0,0,0,0,0,0,0,0,5
ARTT428,101,"Craig, Patrick M.",16,9,3,1,0,0,0,0,0,0,0,0,0,0,0,3
ARTT428,201,"Laird, Leah Lewman",18,8,3,4,0,0,0,0,0,0,0,0,0,0,0,3
ARTT428,301,"Klank, Richard E.",10,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1
ARTT448E,101,"Gatlin, Jessica V",8,2,1,1,1,0,0,0,0,1,0,0,0,0,0,2
ARTT455,101,"Buck-Coleman, Audra K",16,5,1,4,1,0,1,0,0,0,0,0,0,0,0,4
ARTT456,101,"Chacey, Rieko",15,9,0,0,0,0,0,0,0,0,0,0,0,0,1,5
ARTT458,101,"Marotta, Kelsey Marie",16,6,1,4,0,0,0,0,0,0,0,0,0,0,0,5
ARTT469,101,"Syrell, Ryan A",15,5,0,2,1,0,0,0,0,0,0,0,0,0,1,6
ARTT479D,101,"Bendell, Mollye",14,3,1,0,2,0,1,0,0,0,0,0,0,0,0,7
ARTT479E,101,"Keener, Cy E",14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTT479H,101,"Collis, Shannon Leah",16,7,3,0,1,0,1,0,0,0,0,0,0,0,0,4
ARTT489M,101,"Morse, Brandon",20,6,6,3,0,1,1,0,0,0,0,0,0,0,0,3
ARTT498B,301,"Chacey, Rieko",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARTT768,101,"Keener, Cy E",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ASTR100,101,"Hayes-Gehrke, Melissa N",31,0,6,2,2,0,3,0,0,0,0,0,0,2,2,14
ASTR100,102,,38,10,5,3,1,2,1,0,0,0,0,0,0,2,2,12
ASTR100,103,,16,3,1,0,1,0,1,0,0,1,0,0,0,0,2,7
ASTR100,104,,28,3,3,4,2,0,1,1,0,0,0,0,0,1,0,13
ASTR100,105,,24,5,3,2,2,0,1,0,0,0,0,0,0,0,0,11
ASTR100,106,,12,4,3,2,0,1,0,0,0,0,0,0,0,0,1,1
ASTR101,101,"Bolatto, Alberto Daniel",21,4,3,0,4,1,2,0,0,0,0,0,0,0,1,6
ASTR101,102,,20,8,2,0,0,0,0,0,0,0,0,0,0,2,0,8
ASTR101,103,,19,5,2,1,2,2,0,0,0,0,0,0,0,0,0,7
ASTR101,104,,20,4,4,3,1,0,0,0,0,0,0,0,0,0,0,8
ASTR101,105,,18,2,3,1,0,0,4,0,0,0,0,0,0,1,1,6
ASTR101,106,,20,5,4,2,1,0,0,0,0,0,0,0,0,0,0,8
ASTR101,107,,20,6,3,1,0,0,1,0,0,0,0,0,0,0,0,9
ASTR101,108,,18,2,1,2,2,1,1,0,0,0,0,0,0,1,0,8
ASTR101,109,,20,9,2,1,1,0,1,0,0,0,0,0,0,0,0,6
ASTR101,110,,20,8,2,0,1,1,1,0,0,0,0,0,0,0,0,7
ASTR121,101,"Vogel, Stuart",24,2,4,6,2,1,3,0,0,1,0,0,0,0,0,5
ASTR121,102,,25,8,3,7,1,1,2,0,0,1,0,0,0,0,0,2
ASTR230,101,"Peel, Alan C",38,12,5,0,5,2,3,0,0,0,0,0,0,0,2,9
ASTR230,102,,37,6,2,1,8,0,2,0,0,0,0,0,0,2,3,13
ASTR288,501,"Deming, Leo Drake",5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASTR288I,101,"Yates, Eric Alan",9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASTR300,101,"Sharma, A Surjalal",48,8,8,4,3,0,6,0,0,0,0,0,0,1,1,17
ASTR320,101,"Ricotti, Massimo",30,8,7,1,2,0,8,0,0,0,0,0,0,0,0,4
ASTR330,101,"Peel, Alan C",40,8,1,1,3,0,1,0,0,0,0,0,0,1,4,21
ASTR350,101,"Mushotzky, Richard",63,10,4,7,9,1,3,0,0,0,0,0,0,0,0,29
ASTR380,101,"Deming, Leo Drake",69,30,5,3,5,0,6,0,0,0,0,0,0,0,1,19
ASTR410,101,"Mundy, Lee G.",14,2,3,0,1,1,2,0,0,0,0,0,0,0,0,5
ASTR430,101,"Sunshine, Jessica M",25,11,4,3,1,0,4,0,0,0,0,0,0,0,0,2
ASTR606,101,"Gezari, Suvi",11,2,2,1,0,1,2,0,0,0,0,0,0,0,0,3
ASTR620,101,"Veilleux, Sylvain",10,1,4,0,2,0,0,0,0,0,0,0,0,0,0,3
ASTR688C,101,,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
BCHM111Y,101,"Friedman, Lee",30,1,0,27,0,0,0,0,0,0,0,0,0,0,1,1
BCHM461,101,"Lee, Jinwoo",81,6,6,0,7,10,5,1,0,3,0,0,0,2,7,34
BCHM461,102,"Julin, Douglas A.",82,19,9,2,12,5,2,3,0,2,0,0,0,0,1,27
BCHM461,103,"Paukstelis, Paul",82,15,9,7,13,4,5,3,0,3,0,0,0,0,4,19
BCHM462,101,"Poulin, Myles",76,13,6,3,6,4,7,2,0,2,0,0,0,0,2,31
BCHM462,102,"Julin, Douglas A.",71,15,5,4,10,2,4,1,0,1,0,0,0,0,4,25
BCHM463,101,"LaRonde, Nicole A.",36,8,4,8,0,1,4,0,0,1,0,0,0,0,0,10
BCHM463,201,"Capp, Christopher Lee",116,22,2,2,31,3,3,5,0,2,0,0,0,0,1,45
BCHM463,SES1,"Dixon, Bonnie Lynn",27,5,1,1,3,0,2,0,0,1,0,0,0,2,9,3
BCHM464,101,"Capp, Christopher Lee",17,2,0,1,1,1,0,0,0,0,0,0,0,0,0,12
BCHM464,102,,17,5,0,1,1,0,1,0,0,0,0,0,0,1,0,8
BCHM464,103,,14,1,0,0,3,0,1,0,0,0,0,0,0,0,1,8
BCHM465,101,"Dayie, Theodore Kwaku",51,5,6,2,6,2,3,0,0,0,0,0,0,0,1,26
BCHM485,101,"Fushman, David",28,4,0,5,2,0,2,0,0,0,0,0,0,0,0,15
BCHM675,101,"Beckett, Dorothy",14,1,3,0,2,0,4,0,0,0,0,0,0,1,0,3
BCHM676,101,"Nemes, Peter",12,2,1,3,1,0,2,0,0,0,0,0,0,0,0,3
BCHM699,2801,"Julin, Douglas A.",12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BCHM889A,101,"Poulin, Myles",11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BCHM899,1401,"Fushman, David",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BCHM899,7601,"Dayie, Theodore Kwaku",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BIOE120,101,"Sriram, Ganesh",20,3,0,2,2,1,5,0,0,0,0,0,0,3,0,4
BIOE120,102,,23,10,2,5,1,0,4,0,0,0,0,0,0,0,0,1
BIOE120,201,"Jones, Angela R.",23,3,6,0,2,1,4,0,0,0,0,0,0,1,1,5
BIOE120,202,,20,5,1,2,2,0,0,0,0,1,0,0,0,0,0,9
BIOE120,301,"Kjellerup, Birthe Veno",21,9,6,0,1,0,2,0,0,0,0,0,0,0,0,3
BIOE120,302,,20,12,5,0,0,0,2,0,0,0,0,0,0,0,0,1
BIOE121,101,"Jones, Angela R.",9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOE121,102,,18,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0
BIOE121,103,,15,3,7,0,0,0,4,0,0,0,0,0,0,1,0,0
BIOE121,104,,15,1,6,0,2,0,2,0,0,0,0,0,0,0,1,3
BIOE221,101,"Churma, Bill",30,4,1,21,0,0,0,0,0,0,0,0,0,2,0,2
BIOE221,201,"Shantzis, Abby",30,11,0,18,0,0,0,0,0,0,0,0,0,0,0,1
BIOE232,101,"Matysiak, Silvina R.",38,16,6,4,1,1,3,0,0,0,0,0,0,0,1,6
BIOE232,102,,36,11,6,3,3,2,3,0,0,2,0,0,0,0,0,6
BIOE241,201,"Ma, Lan",32,13,6,1,3,0,5,0,0,0,0,0,0,1,1,2
BIOE241,301,"Ma, Lan",37,10,16,2,3,0,3,0,0,0,0,0,0,0,2,1
BIOE331,101,"Clyne, Alisa Morss",19,2,3,0,3,0,5,0,0,0,0,0,0,0,0,6
BIOE331,102,,16,5,3,1,1,1,0,0,0,0,0,0,0,0,0,5
BIOE332,101,"Maisel, Katharina",7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3
BIOE340,101,"Jay, Steven M.",41,9,8,1,2,1,3,0,0,0,0,0,0,0,0,17
BIOE340,102,,31,12,6,0,1,0,4,0,0,0,0,0,0,0,0,8
BIOE371,101,"Aranda-Espinoza, Jose Helim",15,0,3,1,1,0,1,1,0,0,0,0,0,1,0,7
BIOE371,102,,14,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10
BIOE372,101,"Jones, Angela R.",35,13,5,1,3,0,0,0,0,0,0,0,0,0,0,13
BIOE372,102,,35,11,6,1,2,0,3,0,0,0,0,0,0,0,2,10
BIOE413,101,"Stroka, Kimberly Murley",48,22,13,2,1,0,4,0,0,0,0,0,0,0,0,6
BIOE420,101,,28,16,2,7,0,0,1,0,0,0,0,0,0,1,0,1
BIOE420,102,,25,13,3,4,0,0,1,0,0,0,0,0,0,0,0,4
BIOE433,101,"Scarcelli, Giuliano",20,8,7,0,0,0,1,0,0,0,0,0,0,0,0,4
BIOE437,101,"Davis, Milton C",38,9,10,2,2,0,5,0,0,0,0,0,0,0,0,10
BIOE453,101,"He, Xiaoming",24,7,4,1,1,2,3,0,0,0,0,0,0,0,0,6
BIOE453,102,,27,5,4,0,2,0,2,0,0,1,0,0,0,0,0,13
BIOE457,101,"White, Ian",34,7,10,0,1,1,4,0,0,0,0,0,0,0,0,11
BIOE457,102,,41,9,10,1,3,1,2,0,0,0,0,0,0,0,1,14
BIOE461,101,"Eisenstein, Edward",64,23,15,1,0,1,4,0,0,0,0,0,0,1,1,18
BIOE486,101,"Ma, Lan",124,63,21,30,0,0,2,0,0,0,0,0,0,0,0,8
BIOE489F,101,"Modica, Frank",19,7,4,4,0,0,3,0,0,0,0,0,0,0,0,1
BIOE489H,101,"Stroka, Kimberly Murley",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOE489Z,101,"Zhang, Li-Qun",18,1,4,1,0,1,4,0,0,0,0,0,0,0,1,6
BIOE604,101,"Pranda, Marina Alexandrovna",22,9,3,1,0,1,1,0,0,0,0,0,0,0,0,7
BIOE606,101,"Aranda-Espinoza, Jose Helim",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
BIOE608,101,"Stroka, Kimberly Murley",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
BIOE611,101,"Wang, Martha",18,8,3,1,0,0,2,0,0,0,0,0,0,0,0,4
BIOE658A,101,"Babahosseini, Hesam",6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
BIOE658A,BI01,"Babahosseini, Hesam",5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
BIOE658P,BI01,"Donovan, Jennifer Skye",9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BIOE658Y,BI01,"Wang, Martha",10,1,2,0,3,0,0,0,0,0,0,0,0,0,0,4
BIOE689A,101,"Huang, Huang Chiao",21,15,0,5,0,0,0,0,0,0,0,0,0,0,0,1
BIOE689R,101,"Duncan, Gregg",9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BIOL608T,101,"Machado, Carlos A.",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BIOL608W,101,"Butts, Daniel A.",12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
BIOL615,101,"Haag, Eric S",9,2,1,0,0,0,2,0,0,0,0,0,0,0,1,3
BIOL705,101,"Johnson, Philip Lee Falk",41,22,9,0,0,0,2,0,0,0,0,0,0,2,0,6
BIOL709R,101,"Sukharev, Sergei I.",11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,4
BIOM301,101,"Hakenkamp, Christine Claire",30,13,4,3,1,0,2,0,0,0,0,0,0,0,2,5
BIOM301,102,,28,18,1,2,1,0,2,0,0,0,0,0,0,0,0,4
BIOM301,103,,27,11,2,5,4,0,1,0,0,0,0,0,0,0,0,4
BIOM301,104,,28,10,3,2,4,2,1,1,0,0,0,0,0,0,0,5
BIOM301,105,,28,16,3,3,0,0,0,0,1,0,0,0,0,0,0,5
BIOM301,106,,28,16,3,3,2,0,1,0,0,0,0,0,0,0,0,3
BIOM301,107,,27,13,3,3,4,0,1,0,0,0,0,0,0,0,1,2
BIOM301,SG91,"Hakenkamp, Christine Claire",32,4,2,1,5,3,2,1,0,0,0,0,0,0,0,14
BISI712,202,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BMGT099,501,"Vaughn, Angela",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
BMGT110,101,"Miller, Jeff",192,26,22,8,15,4,17,1,0,0,0,0,0,2,7,90
BMGT110S,101,"Miller, Jeff",30,6,3,7,0,0,1,0,0,0,0,0,0,0,0,13
BMGT110S,201,"Miller, Jeff",36,10,7,6,0,0,2,0,0,0,0,0,0,1,0,10
BMGT190H,101,"Armstrong, Pamela K.",44,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BMGT198B,101,"Wolek, Sarah",29,0,1,24,0,0,1,0,0,0,0,0,0,0,1,2
BMGT210,101,"Cantor, Eugene Herschal",13,6,1,0,1,0,3,0,0,0,0,0,0,0,0,2
BMGT210,102,,23,5,5,1,0,0,4,0,0,0,0,0,0,0,1,7
BMGT220,101,"Basu, Progyan",36,4,2,0,1,1,3,0,0,0,4,0,0,0,3,18
BMGT220,102,,38,11,3,0,3,0,3,0,0,0,1,0,0,0,0,17
BMGT220,103,,32,4,2,1,1,0,1,0,0,0,0,0,0,0,1,22
BMGT220,104,,35,11,2,0,3,0,0,1,0,0,0,0,0,1,2,15
BMGT220,105,,34,4,5,1,2,0,0,0,0,0,0,0,0,0,5,17
BMGT220,201,"Basu, Progyan",38,9,5,3,3,0,0,0,0,0,0,0,0,0,2,16
BMGT220,202,,38,10,5,2,3,1,0,0,0,0,0,0,0,0,3,14
BMGT220,203,,39,4,4,1,5,0,1,0,0,0,0,0,0,0,1,23
BMGT220,204,,36,6,1,0,3,0,2,1,0,0,0,0,0,2,1,20
BMGT220,205,,27,2,2,0,2,1,0,0,0,0,0,0,0,0,2,18
BMGT220H,101,"Zur, Emanuel",33,15,6,9,0,0,1,0,0,0,0,0,0,0,1,1
BMGT221,101,"Bulmash, Gary F.",30,9,1,4,1,0,2,0,0,0,0,0,0,1,0,12
BMGT221,102,,31,12,4,4,0,0,3,0,0,0,0,0,0,0,1,7
BMGT221,103,,29,10,4,7,2,1,0,0,0,0,0,0,0,0,0,5
BMGT221,104,,17,4,1,2,0,0,1,0,0,0,1,0,0,0,0,8
BMGT221,201,"Bulmash, Gary F.",35,12,4,2,3,1,3,0,0,0,0,0,0,1,0,9
BMGT221,202,,32,9,7,8,1,0,2,0,0,0,0,0,0,0,0,5
BMGT221,203,,33,7,6,9,0,0,2,0,0,0,0,0,0,0,0,9
BMGT221,204,,35,11,5,7,1,0,1,0,0,0,0,0,0,0,2,8
BMGT221,301,"Bulmash, Gary F.",29,9,4,7,2,0,1,0,0,0,0,0,0,0,0,6
BMGT221,302,,31,16,1,4,1,0,1,0,0,0,0,0,0,1,0,7
BMGT221,303,,29,11,6,1,1,0,1,0,0,0,0,0,0,0,1,8
BMGT221,304,,22,6,2,2,0,1,1,0,0,0,0,0,0,0,0,10
BMGT221H,101,"Loeb, Martin P.",12,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
BMGT230,102,"Studer-Ellis, Erich",34,3,6,0,2,2,1,0,0,0,0,2,0,0,5,13
BMGT230,103,,34,6,2,0,2,1,5,0,0,0,0,0,0,1,0,17
BMGT230,104,,31,5,4,1,0,0,4,0,0,1,0,0,0,1,2,13
BMGT230,105,,24,4,4,1,3,1,5,0,0,0,0,0,0,0,1,5
BMGT230,106,,30,3,6,0,2,0,4,0,0,0,0,0,0,0,2,13
BMGT230,107,,22,1,5,0,3,0,1,0,0,0,0,0,0,0,0,12
BMGT230,202,"Studer-Ellis, Erich",20,3,2,0,2,2,0,0,0,0,0,0,0,1,0,10
BMGT230,203,,33,3,11,0,4,1,1,0,0,0,0,0,0,0,0,13
BMGT230,204,,33,6,3,1,5,1,3,0,0,0,0,0,0,0,0,14
BMGT230,205,,34,4,6,2,6,0,3,0,0,0,0,0,0,0,0,13
BMGT230,206,,34,6,3,0,2,1,1,0,1,0,0,0,0,1,1,18
BMGT230,207,,34,5,7,1,0,1,3,0,0,0,0,0,0,1,1,15
BMGT230,302,"Studer-Ellis, Erich",26,2,1,0,1,0,3,0,0,0,0,0,0,1,1,17
BMGT230,303,,35,11,4,1,3,0,2,0,0,0,0,0,0,0,0,14
BMGT230,304,,36,5,7,1,4,0,4,0,0,0,0,0,0,1,1,13
BMGT230,305,,35,7,4,1,3,0,2,0,0,0,0,0,0,1,0,17
BMGT230,306,,36,8,5,1,2,0,5,0,0,1,0,0,0,0,1,13
BMGT230,307,,32,3,7,1,4,0,2,0,0,0,0,0,0,0,1,14
BMGT289A,101,"Thompson, Le-Marie Vanessa Joan",58,24,7,10,2,0,2,0,0,0,0,0,0,1,2,10
BMGT289A,201,"Thompson, Le-Marie Vanessa Joan",64,25,8,7,0,0,0,0,0,0,0,0,0,3,4,17
BMGT289B,101,"Wellman, Mark howard",41,10,11,3,2,1,1,0,0,0,0,0,0,2,0,11
BMGT289B,201,"Wellman, Mark howard",26,7,3,0,1,1,3,0,0,0,0,0,0,2,1,8
BMGT289D,101,"Handwerger, Samuel David",63,28,4,2,6,0,5,0,0,0,0,0,0,0,0,18
BMGT289E,101,"Schlake, Oliver",64,8,22,0,1,0,12,0,0,0,0,0,0,1,0,20
BMGT289I,101,"Miller, Jeff",242,57,37,20,4,2,13,0,0,0,0,0,0,1,8,100
BMGT289M,101,,27,4,2,0,1,0,1,0,0,0,0,0,0,2,4,13
BMGT299B,101,"Raschid, Louiqa",30,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27
BMGT301,101,"Karake, Zeinab A",66,2,11,0,6,1,4,0,0,0,0,0,0,0,1,41
BMGT301,201,"Karake, Zeinab A",65,2,10,0,5,1,3,0,0,0,0,0,0,0,3,41
BMGT301,301,"Karake, Zeinab A",67,2,8,0,11,0,4,0,0,0,0,0,0,0,2,40
BMGT301,401,"Karake, Zeinab A",65,2,6,0,6,2,2,0,0,0,0,0,0,1,1,45
